srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_12.stopped,text_13.started,key_resp_9.started,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,DST_002_F_HPY.png,1,0,Z  H  R  G  F,E,down,O,O,Z,V,N,O,8,n,4,4,0,,,,,,,,,n,1,0.9659487999742851,None,,,,,,,,,down,1,0.7079550001071766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,1245.9992514000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.9961602999829,1245.9992514000041,1247.4127444999758,1247.4127444999758,1249.412941699964,1249.412941699964,1251.912462899927,1251.912462899927,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,1252.4139461999293,6.496852900017984,6.5155465999851,1252.612536199973,1252.612536199973,1252.612536199973,1252.612536199973,1252.612536199973,1252.612536199973,1252.612536199973,1253.3820968999062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.386480999994,1253.3961611000123,1253.3961611000123,1254.1151012999471,,,,,1254.116993399919,1254.1288102999097,1254.6912752999924,1254.6138936999487,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9659487999742851,None,down,1,0.7079550001071766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_174_F_NUT.png,0,0,S  Y  D  Z  F,D,up,O,O,H,K,O,X,6,x,5,5,0,,,,,,,,,x,1,1.2818373000482097,None,,,,,,,,,up,1,1.1801987000508234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,1254.6912752999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.6872425999027,1254.6912752999924,1256.1305094999261,1256.1305094999261,1258.1294328999938,1258.1294328999938,1260.6154898999957,1260.6154898999957,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,1261.115938099916,6.484122499939986,6.501209600013681,1261.3119501000037,1261.3119501000037,1261.3119501000037,1261.3119501000037,1261.3119501000037,1261.3119501000037,1261.3119501000037,1262.4139464999316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.4170792999212,1262.4289597999305,1262.4289597999305,1263.6154004000127,,,,,1263.6163837999338,1263.6286334999604,1264.1688095999416,1264.1135720999446,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.2818373000482097,None,up,1,1.1801987000508234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_131_F_HPY.png,1,0,Q  J  C  V  L,V,up,O,W,O,O,Z,X,8,x,6,6,0,,,,,,,,,x,1,0.807358399964869,None,,,,,,,,,down,0,1.4184607000788674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,1264.1688095999416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.1673708999297,1264.1688095999416,1265.628550299909,1265.628550299909,1267.6291791999247,1267.6291791999247,1270.1290981000056,1270.1290981000056,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,1270.6284933999414,6.496297599980608,6.5132855999981984,1270.8287685000105,1270.8287685000105,1270.8287685000105,1270.8287685000105,1270.8287685000105,1270.8287685000105,1270.8287685000105,1271.447265899973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.4506840999238,1271.461796599906,1271.461796599906,1272.8959793999093,,,,,1272.8976114999969,1272.9117890999187,1273.4733887999319,1273.3967950999504,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.807358399964869,None,down,0,1.4184607000788674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_010_M_HPY.png,1,1,V  B  D  P  R,B,up,O,O,W,Z,O,X,7,x,7,7,0,,,,,,,,,x,1,0.6155060000019148,None,,,,,,,,,down,0,0.9498008999507874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,1273.4733887999319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.4712988999672,1273.4733887999319,1274.8950200999388,1274.8950200999388,1276.895652599982,1276.895652599982,1279.3956159999361,1279.3956159999361,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,1279.8952203999506,6.482996699982323,6.4997825000900775,1280.095170399989,1280.095170399989,1280.095170399989,1280.095170399989,1280.095170399989,1280.095170399989,1280.095170399989,1280.5142111999448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.5180286999093,1280.5286113999318,1280.5286113999318,1281.4809151999652,,,,,1281.4818371000001,1281.495393399964,1282.0487358999671,1281.9795828999486,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6155060000019148,None,down,0,0.9498008999507874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_186_F_NUT.png,0,0,Z  R  D  A  M,A,up,O,W,O,O,V,X,6,x,8,8,0,,,,,,,,,x,1,0.8252626999747008,None,,,,,,,,,up,1,1.005166899994947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,1282.0487358999671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.0472995999735,1282.0487358999671,1283.4955697999103,1283.4955697999103,1285.4955678000115,1285.4955678000115,1287.9955874999287,1287.9955874999287,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,1288.4951023999602,6.497932099970058,6.514669999945909,1288.6951110999798,1288.6951110999798,1288.6951110999798,1288.6951110999798,1288.6951110999798,1288.6951110999798,1288.6951110999798,1289.3298969999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.3313588999445,1289.3449498999398,1289.3449498999398,1290.362335099955,,,,,1290.3639239999466,1290.3781729999464,1290.9147453999612,1290.862774399924,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8252626999747008,None,up,1,1.005166899994947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_157_F_NUT.png,0,0,V  J  R  D  Y,I,down,Z,O,O,V,N,O,6,n,9,9,0,,,,,,,,,n,1,0.7267532000551,None,,,,,,,,,down,1,0.6821314999833703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,18,,,,,,,,,,,,,,,,,,,,,,,,,1290.9147453999612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.9127641000086,1290.9147453999612,1292.3614919999382,1292.3614919999382,1294.3621136000147,1294.3621136000147,1296.8619387999643,1296.8619387999643,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,1297.3615750999888,6.482968299998902,6.499800099991262,1297.5617103999248,1297.5617103999248,1297.5617103999248,1297.5617103999248,1297.5617103999248,1297.5617103999248,1297.5617103999248,1298.0965561999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.0994908999419,1298.1117086999584,1298.1117086999584,1298.7972423000028,,,,,1298.7981853999663,1298.8116362999426,1299.370802899939,1299.296259899973,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7267532000551,None,down,1,0.6821314999833703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_065_F_NUT.png,0,0,M  R  V  J  Q,H,down,N,O,O,O,Z,W,6,n,10,10,0,,,,,,,,,n,1,0.9005636000074446,None,,,,,,,,,down,1,1.0586169000016525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,,,1299.370802899939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.369360200013,1299.370802899939,1300.8116494999267,1300.8116494999267,1302.8116246999707,1302.8116246999707,1305.31157609995,1305.31157609995,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,1305.8116142000072,6.497587400022894,6.514926999923773,1306.0116025999887,1306.0116025999887,1306.0116025999887,1306.0116025999887,1306.0116025999887,1306.0116025999887,1306.0116025999887,1306.7286661999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.729836699902,1306.7445829999633,1306.7445829999633,1307.8146162999328,,,,,1307.8153639999218,1307.827999799978,1308.3856319999322,1308.3128279999364,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9005636000074446,None,down,1,1.0586169000016525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_177_F_NUT.png,0,0,K  P  R  E  Y,J,down,O,H,K,O,N,O,6,n,11,11,0,,,,,,,,,n,1,0.8443759999936447,None,,,,,,,,,up,0,0.7841075999895111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,19,,,,,,,,,,,,,,,,,,,,,,,,,1308.3856319999322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.3815864999779,1308.3856319999322,1309.832423399901,1309.832423399901,1311.8286477999063,1311.8286477999063,1314.3282992999302,1314.3282992999302,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,1314.8295958999079,6.496946500032209,6.515193699975498,1315.0280551000033,1315.0280551000033,1315.0280551000033,1315.0280551000033,1315.0280551000033,1315.0280551000033,1315.0280551000033,1315.6801608999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.6835573000135,1315.695027199923,1315.695027199923,1316.4965857999632,,,,,1316.5010860000039,1316.5113619999029,1317.0540695999516,1316.99578379991,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8443759999936447,None,up,0,0.7841075999895111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_183_F_HPY.png,1,0,Z  J  H  B  E,C,down,O,H,O,O,X,K,8,x,12,12,0,,,,,,,,,x,1,0.9855872000334784,None,,,,,,,,,up,0,0.7452502000378445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,1317.0540695999516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.05103219999,1317.0540695999516,1318.511911700014,1318.511911700014,1320.511654999922,1320.511654999922,1323.0116303999675,1323.0116303999675,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,1323.511580399936,6.498237100080587,6.515654599992558,1323.7116085999878,1323.7116085999878,1323.7116085999878,1323.7116085999878,1323.7116085999878,1323.7116085999878,1323.7116085999878,1324.513483399991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.5147220999934,1324.5278062999714,1324.5278062999714,1325.2805848999415,,,,,1325.2814889999572,1325.2944864999736,1325.8326809999999,1325.7795118999202,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9855872000334784,None,up,0,0.7452502000378445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_089_M_NUT.png,0,1,L  P  V  D  J,L,up,O,Z,O,X,V,O,5,x,13,13,0,,,,,,,,,x,1,0.8882929999381304,None,,,,,,,,,down,0,0.6611952999373898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1325.8326809999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.8285727999173,1325.8326809999999,1327.2947544999188,1327.2947544999188,1329.294724599924,1329.294724599924,1331.7950462999288,1331.7950462999288,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,1332.2947600999614,6.497663100017235,6.514759500045329,1332.49470619997,1332.49470619997,1332.49470619997,1332.49470619997,1332.49470619997,1332.49470619997,1332.49470619997,1333.1963970999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.199565299903,1333.2113940999843,1333.2113940999843,1333.8818621999817,,,,,1333.8831050000153,1333.8947707999032,1334.4356786999851,1334.3789342999225,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8882929999381304,None,down,0,0.6611952999373898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_118_M_NUT.png,0,1,J  A  P  Q  K,A,up,O,O,H,K,O,X,5,x,14,14,0,,,,,,,,,x,1,1.290792700019665,None,,,,,,,,,up,1,0.5783668000949547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1334.4356786999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.4325283999788,1334.4356786999851,1335.8946261999663,1335.8946261999663,1337.8945432999171,1337.8945432999171,1340.3945116999093,1340.3945116999093,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,1340.894494200009,6.495859000016935,6.513085999991745,1341.09452709998,1341.09452709998,1341.09452709998,1341.09452709998,1341.09452709998,1341.09452709998,1341.09452709998,1342.1960249999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.1975323999068,1342.2108737999806,1342.2108737999806,1342.795984199969,,,,,1342.7990358999232,1342.8108718999429,1343.3648831999162,1343.2952330999542,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.290792700019665,None,up,1,0.5783668000949547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_122_M_HPY.png,1,1,G  J  I  B  T,G,up,K,X,O,O,H,O,7,x,15,15,0,,,,,,,,,x,1,0.9068473000079393,None,,,,,,,,,up,1,0.5045843999832869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,1343.3648831999162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.3608842999674,1343.3648831999162,1344.8112748999847,1344.8112748999847,1346.8112434999784,1346.8112434999784,1349.3112218999304,1349.3112218999304,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,1349.8124028999591,6.498505200026557,6.516655399929732,1350.0109169000061,1350.0109169000061,1350.0109169000061,1350.0109169000061,1350.0109169000061,1350.0109169000061,1350.0109169000061,1350.729780399939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.7332933999132,1350.7443424999947,1350.7443424999947,1351.263848099974,,,,,1351.2641498999437,1351.2773331999779,1351.83149589994,1351.7617674999638,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9068473000079393,None,up,1,0.5045843999832869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
3,DST_103_M_HPY.png,1,1,M  Q  B  T  H,A,down,O,V,N,O,O,W,7,n,16,16,0,,,,,,,,,n,1,0.883674000040628,None,,,,,,,,,up,0,0.6137151999864727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,1351.83149589994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.8284988999367,1351.83149589994,1353.2790654000128,1353.2790654000128,1355.2643092999933,1355.2643092999933,1357.7639586000005,1357.7639586000005,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,1358.2639504999388,6.483303599990904,6.50040319992695,1358.477492599981,1358.477492599981,1358.477492599981,1358.477492599981,1358.477492599981,1358.477492599981,1358.477492599981,1359.1623680999037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.165132299997,1359.1775628000032,1359.1775628000032,1359.7972225999692,,,,,1359.8022952999454,1359.8105865999823,1360.3691564999754,1360.2955930999015,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.883674000040628,None,up,0,0.6137151999864727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP19_WM-Letters,001,2026-01-15_14h56.34.503,WM-Letters,2024.2.4,60.611680948277495,2026-01-15 14h58.49.873293 +0530,
